-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,35,15,37,-1,-1,-1,-1,-1,-1,17,-1,16,-1,-1,-1,-1,-1,-1,17,-1,16,-1,-1,-1,-1,-1,-1,17,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,40,32,42,-1,-1,-1,-1,-1,-1,17,-1,16,-1,-1,-1,-1,-1,-1,17,-1,16,-1,-1,-1,-1,-1,-1,17,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,15,37,-1,-1,35,15,28,-1,26,15,15,15,15,15,15,28,-1,26,15,15,15,15,15,15,28,-1,26,15,37,-1,-1,35,15,28,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,32,42,-1,-1,40,32,33,-1,31,32,32,32,32,32,32,33,-1,31,32,32,32,32,32,32,33,-1,31,32,42,-1,-1,40,32,33,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,17,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,15,38,-1,-1,36,15,27,-1,25,15,15,15,15,15,15,27,-1,25,15,15,15,15,15,15,27,-1,25,15,38,-1,-1,36,15,27,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,32,32,-1,-1,32,32,36,15,38,32,32,32,32,32,32,36,15,38,32,32,32,32,32,32,36,15,38,32,32,-1,-1,32,32,17,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,32,32,32,-1,-1,-1,-1,-1,-1,32,32,32,-1,-1,-1,-1,-1,-1,32,32,32,-1,-1,-1,-1,-1,-1,17,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,35,15,37,-1,-1,-1,-1,-1,-1,35,15,37,-1,-1,-1,-1,-1,-1,35,15,37,-1,-1,-1,-1,-1,-1,17,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,40,32,42,-1,-1,-1,-1,-1,-1,40,32,42,-1,-1,-1,-1,-1,-1,40,32,42,-1,-1,-1,-1,-1,-1,17,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,15,15,15,15,15,15,28,-1,26,15,15,15,15,15,15,28,-1,26,15,15,15,15,15,15,28,-1,26,15,15,15,15,15,15,28,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,32,32,32,32,32,32,33,-1,31,32,32,32,32,32,32,33,-1,31,32,32,32,32,32,32,33,-1,31,32,32,32,32,32,32,33,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
